1	1	1
2	0.5	2
3	0.333333	3
4	0.25	4
5	0.2	5
6	0.166667	6
7	0.142857	7
8	0.125	8
9	0.111111	9
10	0.1	10
11	0.0909091	11
12	0.0833333	12
13	0.0769231	13
14	0.0714286	14
15	0.0666667	15
16	0.0625	16
17	0.0588235	17
18	0.0555556	18
19	0.0526316	19
20	0.05	20
21	0.047619	21
22	0.0454545	22
23	0.0434783	23
24	0.0416667	24
25	0.04	25
26	0.0384615	26
27	0.037037	27
28	0.0357143	28
29	0.0344828	29
30	0.0333333	30
31	0.0322581	31
32	0.03125	32
33	0.030303	33
34	0.0294118	34
35	0.0285714	35
36	0.0277778	36
37	0.027027	37
38	0.0263158	38
39	0.025641	39
40	0.025	40
41	0.0243902	41
42	0.0238095	42
43	0.0232558	43
44	0.0227273	44
45	0.0222222	45
46	0.0217391	46
47	0.0212766	47
48	0.0208333	48
49	0.0204082	49
50	0.02	50
51	0.0196078	51
52	0.0192308	52
53	0.0188679	53
54	0.0185185	54
55	0.0181818	55
56	0.0178571	56
57	0.0175439	57
58	0.0172414	58
59	0.0169492	59
60	0.0166667	60
61	0.0163934	61
62	0.016129	62
63	0.015873	63
64	0.015625	64
65	0.0153846	65
66	0.0151515	66
67	0.0149254	67
68	0.0147059	68
69	0.0144928	69
70	0.0142857	70
71	0.0140845	71
72	0.0138889	72
73	0.0136986	73
74	0.0135135	74
75	0.0133333	75
76	0.0131579	76
77	0.012987	77
78	0.0128205	78
79	0.0126582	79
80	0.0125	80
81	0.0123457	81
82	0.0121951	82
83	0.0120482	83
84	0.0119048	84
85	0.0117647	85
86	0.0116279	86
87	0.0114943	87
88	0.0113636	88
89	0.011236	89
90	0.0111111	90
91	0.010989	91
92	0.0108696	92
93	0.0107527	93
94	0.0106383	94
95	0.0105263	95
96	0.0104167	96
97	0.0103093	97
98	0.0102041	98
99	0.010101	99
100	0.01	100
